dataset,snippet,metric,metric_value,#_of_warnings,tool
63,8,adjusted_gaze_call,1.26103,22.0,typestate_checker
63,9,adjusted_gaze_call,0.9923811999999999,7.0,typestate_checker
63,10,adjusted_gaze_call,1.145975,19.0,typestate_checker
63,11,adjusted_gaze_call,1.0657764,12.0,typestate_checker
63,12,adjusted_gaze_call,1.363254,8.0,typestate_checker
63,13,adjusted_gaze_call,0.7502295000000001,5.0,typestate_checker
63,14,adjusted_gaze_call,1.23122,23.0,typestate_checker
63,15,adjusted_gaze_call,0.7226378333333335,4.0,typestate_checker
63,16,adjusted_gaze_call,1.1199156666666668,2.0,typestate_checker
63,17,adjusted_gaze_call,0.7965374333333334,0.0,typestate_checker
63,18,adjusted_gaze_call,1.49011,0.0,typestate_checker
63,19,adjusted_gaze_call,1.1109274999999998,0.0,typestate_checker
63,20,adjusted_gaze_call,1.48593,0.0,typestate_checker
63,21,adjusted_gaze_call,2.22419,0.0,typestate_checker
63,22,adjusted_gaze_call,1.171768,0.0,typestate_checker
63,23,adjusted_gaze_call,0.570859375,0.0,typestate_checker
63,24,adjusted_gaze_call,1.9959475000000002,0.0,typestate_checker
63,25,adjusted_gaze_call,1.577285,0.0,typestate_checker
63,26,adjusted_gaze_call,1.76128,0.0,typestate_checker
63,27,adjusted_gaze_call,2.319255,0.0,typestate_checker
63,28,adjusted_gaze_call,1.192862,0.0,typestate_checker
63,29,adjusted_gaze_call,0.9691810000000001,0.0,typestate_checker
63,30,adjusted_gaze_call,1.1555195,0.0,typestate_checker
63,31,adjusted_gaze_call,0.8852586250000001,0.0,typestate_checker
63,32,adjusted_gaze_call,2.61380875,0.0,typestate_checker
63,33,adjusted_gaze_call,1.329637375,0.0,typestate_checker
63,34,adjusted_gaze_call,1.6969304444444444,0.0,typestate_checker
63,35,adjusted_gaze_call,1.2604557142857142,0.0,typestate_checker
63,36,adjusted_gaze_call,1.387386857142857,0.0,typestate_checker
63,37,adjusted_gaze_call,1.166334625,0.0,typestate_checker
63,38,adjusted_gaze_call,1.15456,0.0,typestate_checker
63,39,adjusted_gaze_call,1.4981557142857145,0.0,typestate_checker
63,40,adjusted_gaze_call,1.1509637142857143,0.0,typestate_checker
63,41,adjusted_gaze_call,0.0,0.0,typestate_checker
63,42,adjusted_gaze_call,0.0,0.0,typestate_checker
63,43,adjusted_gaze_call,0.0,0.0,typestate_checker
63,44,adjusted_gaze_call,0.0,0.0,typestate_checker
63,45,adjusted_gaze_call,0.0,0.0,typestate_checker
63,46,adjusted_gaze_call,0.0,0.0,typestate_checker
63,47,adjusted_gaze_call,0.0,0.0,typestate_checker
63,48,adjusted_gaze_call,0.0,0.0,typestate_checker
63,49,adjusted_gaze_call,0.0,0.0,typestate_checker
63,50,adjusted_gaze_call,0.0,0.0,typestate_checker
63,51,adjusted_gaze_call,0.0,0.0,typestate_checker
63,52,adjusted_gaze_call,0.0,0.0,typestate_checker
63,53,adjusted_gaze_call,0.0,0.0,typestate_checker
63,54,adjusted_gaze_call,0.0,0.0,typestate_checker
63,55,adjusted_gaze_call,0.0,0.0,typestate_checker
63,56,adjusted_gaze_call,0.0,0.0,typestate_checker
63,57,adjusted_gaze_call,0.0,0.0,typestate_checker
63,58,adjusted_gaze_call,0.0,0.0,typestate_checker
63,59,adjusted_gaze_call,0.0,0.0,typestate_checker
63,60,adjusted_gaze_call,0.0,0.0,typestate_checker
63,61,adjusted_gaze_call,0.0,0.0,typestate_checker
63,62,adjusted_gaze_call,0.0,0.0,typestate_checker
63,63,adjusted_gaze_call,0.0,0.0,typestate_checker
63,64,adjusted_gaze_call,0.0,0.0,typestate_checker
63,1,adjusted_gaze_non_call,0.839600857142857,67.0,typestate_checker
63,2,adjusted_gaze_non_call,0.9373936666666666,21.0,typestate_checker
63,3,adjusted_gaze_non_call,1.0035863333333335,8.0,typestate_checker
63,4,adjusted_gaze_non_call,0.9792270000000001,13.0,typestate_checker
63,5,adjusted_gaze_non_call,0.9428650000000001,51.0,typestate_checker
63,6,adjusted_gaze_non_call,1.0316910000000001,31.0,typestate_checker
63,7,adjusted_gaze_non_call,0.4443625,12.0,typestate_checker
63,8,adjusted_gaze_non_call,0.738974,22.0,typestate_checker
63,9,adjusted_gaze_non_call,1.0106646,7.0,typestate_checker
63,10,adjusted_gaze_non_call,0.84543875,19.0,typestate_checker
63,11,adjusted_gaze_non_call,0.9446091333333333,12.0,typestate_checker
63,12,adjusted_gaze_non_call,0.7430656000000001,8.0,typestate_checker
63,13,adjusted_gaze_non_call,1.2664225,5.0,typestate_checker
63,14,adjusted_gaze_non_call,0.867872,23.0,typestate_checker
63,15,adjusted_gaze_non_call,1.1158608333333337,4.0,typestate_checker
63,16,adjusted_gaze_non_call,0.854389,2.0,typestate_checker
63,17,adjusted_gaze_non_call,1.0915588333333333,0.0,typestate_checker
63,18,adjusted_gaze_non_call,0.6707650000000001,0.0,typestate_checker
63,19,adjusted_gaze_non_call,0.9096124999999999,0.0,typestate_checker
63,20,adjusted_gaze_non_call,0.670265,0.0,typestate_checker
63,21,adjusted_gaze_non_call,0.21302,0.0,typestate_checker
63,22,adjusted_gaze_non_call,0.87458125,0.0,typestate_checker
63,23,adjusted_gaze_non_call,1.146536625,0.0,typestate_checker
63,24,adjusted_gaze_non_call,0.61447175,0.0,typestate_checker
63,25,adjusted_gaze_non_call,0.6943794999999999,0.0,typestate_checker
63,26,adjusted_gaze_non_call,0.7281135,0.0,typestate_checker
63,27,adjusted_gaze_non_call,0.72705,0.0,typestate_checker
63,28,adjusted_gaze_non_call,0.78570685,0.0,typestate_checker
63,29,adjusted_gaze_non_call,1.018761,0.0,typestate_checker
63,30,adjusted_gaze_non_call,0.88336025,0.0,typestate_checker
63,31,adjusted_gaze_non_call,1.15035125,0.0,typestate_checker
63,32,adjusted_gaze_non_call,0.6772382499999999,0.0,typestate_checker
63,33,adjusted_gaze_non_call,0.7802422499999999,0.0,typestate_checker
63,34,adjusted_gaze_non_call,0.9502195555555555,0.0,typestate_checker
63,35,adjusted_gaze_non_call,0.8511685714285714,0.0,typestate_checker
63,36,adjusted_gaze_non_call,0.567039,0.0,typestate_checker
63,37,adjusted_gaze_non_call,0.8995065,0.0,typestate_checker
63,38,adjusted_gaze_non_call,0.8754933333333333,0.0,typestate_checker
63,39,adjusted_gaze_non_call,0.6419508571428573,0.0,typestate_checker
63,40,adjusted_gaze_non_call,0.7052595714285713,0.0,typestate_checker
63,41,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,42,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,43,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,44,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,45,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,46,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,47,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,48,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,49,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,50,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,51,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,52,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,53,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,54,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,55,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,56,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,57,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,58,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,59,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,60,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,61,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,62,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,63,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,64,adjusted_gaze_non_call,0.0,0.0,typestate_checker
63,1,adjusted_fix_call,1.5315628571428572,67.0,typestate_checker
63,2,adjusted_fix_call,1.3597468333333333,21.0,typestate_checker
63,3,adjusted_fix_call,1.01612,8.0,typestate_checker
63,4,adjusted_fix_call,1.051205,13.0,typestate_checker
63,5,adjusted_fix_call,0.9722538000000001,51.0,typestate_checker
63,6,adjusted_fix_call,0.741572,31.0,typestate_checker
63,7,adjusted_fix_call,1.4210000000000003,12.0,typestate_checker
63,8,adjusted_fix_call,1.13846,22.0,typestate_checker
63,9,adjusted_fix_call,0.9836478,7.0,typestate_checker
63,10,adjusted_fix_call,1.21572,19.0,typestate_checker
63,11,adjusted_fix_call,1.0566778666666667,12.0,typestate_checker
63,12,adjusted_fix_call,1.211518,8.0,typestate_checker
63,13,adjusted_fix_call,0.7976386666666667,5.0,typestate_checker
63,14,adjusted_fix_call,1.2,23.0,typestate_checker
63,15,adjusted_fix_call,0.7751625833333334,4.0,typestate_checker
63,16,adjusted_fix_call,1.1032686666666667,2.0,typestate_checker
63,17,adjusted_fix_call,0.681917,0.0,typestate_checker
63,18,adjusted_fix_call,1.398075,0.0,typestate_checker
63,19,adjusted_fix_call,0.976522,0.0,typestate_checker
63,20,adjusted_fix_call,1.39643,0.0,typestate_checker
63,21,adjusted_fix_call,1.94709,0.0,typestate_checker
63,22,adjusted_fix_call,1.12094425,0.0,typestate_checker
63,23,adjusted_fix_call,0.4681375,0.0,typestate_checker
63,24,adjusted_fix_call,2.03806375,0.0,typestate_checker
63,25,adjusted_fix_call,1.87406,0.0,typestate_checker
63,26,adjusted_fix_call,1.49841,0.0,typestate_checker
63,27,adjusted_fix_call,1.9572349999999998,0.0,typestate_checker
63,28,adjusted_fix_call,1.152315,0.0,typestate_checker
63,29,adjusted_fix_call,0.820661,0.0,typestate_checker
63,30,adjusted_fix_call,1.2096974999999999,0.0,typestate_checker
63,31,adjusted_fix_call,0.8896772499999999,0.0,typestate_checker
63,32,adjusted_fix_call,2.4722350000000004,0.0,typestate_checker
63,33,adjusted_fix_call,1.42003725,0.0,typestate_checker
63,34,adjusted_fix_call,1.629032222222222,0.0,typestate_checker
63,35,adjusted_fix_call,1.3643342857142857,0.0,typestate_checker
63,36,adjusted_fix_call,1.4093742857142857,0.0,typestate_checker
63,37,adjusted_fix_call,1.124723,0.0,typestate_checker
63,38,adjusted_fix_call,1.1437178333333335,0.0,typestate_checker
63,39,adjusted_fix_call,1.52509,0.0,typestate_checker
63,40,adjusted_fix_call,1.1285195714285714,0.0,typestate_checker
63,41,adjusted_fix_call,0.0,0.0,typestate_checker
63,42,adjusted_fix_call,0.0,0.0,typestate_checker
63,43,adjusted_fix_call,0.0,0.0,typestate_checker
63,44,adjusted_fix_call,0.0,0.0,typestate_checker
63,45,adjusted_fix_call,0.0,0.0,typestate_checker
63,46,adjusted_fix_call,0.0,0.0,typestate_checker
63,47,adjusted_fix_call,0.0,0.0,typestate_checker
63,48,adjusted_fix_call,0.0,0.0,typestate_checker
63,49,adjusted_fix_call,0.0,0.0,typestate_checker
63,50,adjusted_fix_call,0.0,0.0,typestate_checker
63,51,adjusted_fix_call,0.0,0.0,typestate_checker
63,52,adjusted_fix_call,0.0,0.0,typestate_checker
63,53,adjusted_fix_call,0.0,0.0,typestate_checker
63,54,adjusted_fix_call,0.0,0.0,typestate_checker
63,55,adjusted_fix_call,0.0,0.0,typestate_checker
63,56,adjusted_fix_call,0.0,0.0,typestate_checker
63,57,adjusted_fix_call,0.0,0.0,typestate_checker
63,58,adjusted_fix_call,0.0,0.0,typestate_checker
63,59,adjusted_fix_call,0.0,0.0,typestate_checker
63,60,adjusted_fix_call,0.0,0.0,typestate_checker
63,61,adjusted_fix_call,0.0,0.0,typestate_checker
63,62,adjusted_fix_call,0.0,0.0,typestate_checker
63,63,adjusted_fix_call,0.0,0.0,typestate_checker
63,64,adjusted_fix_call,0.0,0.0,typestate_checker
63,1,adjusted_fix_non_call,0.7342182857142856,67.0,typestate_checker
63,2,adjusted_fix_non_call,0.9280510000000001,21.0,typestate_checker
63,3,adjusted_fix_non_call,0.9817771666666667,8.0,typestate_checker
63,4,adjusted_fix_non_call,0.966205,13.0,typestate_checker
63,5,adjusted_fix_non_call,1.0134994,51.0,typestate_checker
63,6,adjusted_fix_non_call,1.0349243333333333,31.0,typestate_checker
63,7,adjusted_fix_non_call,0.4948025,12.0,typestate_checker
63,8,adjusted_fix_non_call,0.861538,22.0,typestate_checker
63,9,adjusted_fix_non_call,1.0228922,7.0,typestate_checker
63,10,adjusted_fix_non_call,0.7715924999999999,19.0,typestate_checker
63,11,adjusted_fix_non_call,0.9522716666666667,12.0,typestate_checker
63,12,adjusted_fix_non_call,0.8503906000000001,8.0,typestate_checker
63,13,adjusted_fix_non_call,1.2158498333333332,5.0,typestate_checker
63,14,adjusted_fix_non_call,0.885714,23.0,typestate_checker
63,15,adjusted_fix_non_call,1.0939189999999999,4.0,typestate_checker
63,16,adjusted_fix_non_call,0.8746015000000001,2.0,typestate_checker
63,17,adjusted_fix_non_call,1.1431371666666668,0.0,typestate_checker
63,18,adjusted_fix_non_call,0.732591,0.0,typestate_checker
63,19,adjusted_fix_non_call,1.0191305000000002,0.0,typestate_checker
63,20,adjusted_fix_non_call,0.730991,0.0,typestate_checker
63,21,adjusted_fix_non_call,0.391156,0.0,typestate_checker
63,22,adjusted_fix_non_call,0.911691625,0.0,typestate_checker
63,23,adjusted_fix_non_call,1.181611875,0.0,typestate_checker
63,24,adjusted_fix_non_call,0.598169,0.0,typestate_checker
63,25,adjusted_fix_non_call,0.5372645,0.0,typestate_checker
63,26,adjusted_fix_non_call,0.8219965,0.0,typestate_checker
63,27,adjusted_fix_non_call,0.801951,0.0,typestate_checker
63,28,adjusted_fix_non_call,0.83075965,0.0,typestate_checker
63,29,adjusted_fix_non_call,1.109165,0.0,typestate_checker
63,30,adjusted_fix_non_call,0.8427250000000001,0.0,typestate_checker
63,31,adjusted_fix_non_call,1.1445604999999999,0.0,typestate_checker
63,32,adjusted_fix_non_call,0.70555325,0.0,typestate_checker
63,33,adjusted_fix_non_call,0.71997575,0.0,typestate_checker
63,34,adjusted_fix_non_call,0.9550685555555556,0.0,typestate_checker
63,35,adjusted_fix_non_call,0.7918085714285714,0.0,typestate_checker
63,36,adjusted_fix_non_call,0.5424632857142857,0.0,typestate_checker
63,37,adjusted_fix_non_call,0.92464825,0.0,typestate_checker
63,38,adjusted_fix_non_call,0.8842275,0.0,typestate_checker
63,39,adjusted_fix_non_call,0.6225907142857142,0.0,typestate_checker
63,40,adjusted_fix_non_call,0.7490825714285714,0.0,typestate_checker
63,41,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,42,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,43,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,44,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,45,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,46,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,47,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,48,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,49,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,50,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,51,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,52,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,53,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,54,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,55,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,56,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,57,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,58,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,59,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,60,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,61,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,62,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,63,adjusted_fix_non_call,0.0,0.0,typestate_checker
63,64,adjusted_fix_non_call,0.0,0.0,typestate_checker
9_gc,1,gap_accuracy,0.3958333333333333,5.0,typestate_checker
9_gc,2,gap_accuracy,0.2740740740740741,5.0,typestate_checker
9_gc,3,gap_accuracy,0.5,2.0,typestate_checker
9_gc,4,gap_accuracy,0.5238095238095238,2.0,typestate_checker
9_gc,5,gap_accuracy,0.48309178743961345,2.0,typestate_checker
9_gc,6,gap_accuracy,0.40211640211640215,2.0,typestate_checker
9_gc,7,gap_accuracy,0.36904761904761907,10.0,typestate_checker
9_gc,8,gap_accuracy,0.36666666666666675,3.0,typestate_checker
9_gc,9,gap_accuracy,0.46825396825396826,2.0,typestate_checker
9_gc,10,gap_accuracy,0.5253623188405797,2.0,typestate_checker
9_gc,1,readability_level_before,2.8125,5.0,typestate_checker
9_gc,2,readability_level_before,2.6,5.0,typestate_checker
9_gc,3,readability_level_before,2.6,2.0,typestate_checker
9_gc,4,readability_level_before,2.4285714285714284,2.0,typestate_checker
9_gc,5,readability_level_before,3.347826086956522,2.0,typestate_checker
9_gc,6,readability_level_before,3.0,2.0,typestate_checker
9_gc,7,readability_level_before,2.7857142857142856,10.0,typestate_checker
9_gc,8,readability_level_before,2.933333333333333,3.0,typestate_checker
9_gc,9,readability_level_before,3.380952380952381,2.0,typestate_checker
9_gc,10,readability_level_before,3.130434782608696,2.0,typestate_checker
9_gc,1,readability_level_ba,2.59375,5.0,typestate_checker
9_gc,2,readability_level_ba,2.433333333333333,5.0,typestate_checker
9_gc,3,readability_level_ba,2.566666666666667,2.0,typestate_checker
9_gc,4,readability_level_ba,2.5,2.0,typestate_checker
9_gc,5,readability_level_ba,3.1739130434782608,2.0,typestate_checker
9_gc,6,readability_level_ba,2.9285714285714284,2.0,typestate_checker
9_gc,7,readability_level_ba,2.5357142857142856,10.0,typestate_checker
9_gc,8,readability_level_ba,2.9,3.0,typestate_checker
9_gc,9,readability_level_ba,3.380952380952381,2.0,typestate_checker
9_gc,10,readability_level_ba,3.0652173913043477,2.0,typestate_checker
9_gc,1,time_to_read_complete,137.36374999999998,5.0,typestate_checker
9_gc,2,time_to_read_complete,123.19000000000001,5.0,typestate_checker
9_gc,3,time_to_read_complete,212.6206666666667,2.0,typestate_checker
9_gc,4,time_to_read_complete,202.57285714285715,2.0,typestate_checker
9_gc,5,time_to_read_complete,165.18,2.0,typestate_checker
9_gc,6,time_to_read_complete,197.07452380952378,2.0,typestate_checker
9_gc,7,time_to_read_complete,123.02642857142857,10.0,typestate_checker
9_gc,8,time_to_read_complete,533.914,3.0,typestate_checker
9_gc,9,time_to_read_complete,126.68928571428569,2.0,typestate_checker
9_gc,10,time_to_read_complete,124.68173913043479,2.0,typestate_checker
9_bc,1,gap_accuracy,0.3840579710144927,5.0,typestate_checker
9_bc,2,gap_accuracy,0.4074074074074074,5.0,typestate_checker
9_bc,3,gap_accuracy,0.611111111111111,2.0,typestate_checker
9_bc,4,gap_accuracy,0.5052083333333334,2.0,typestate_checker
9_bc,5,gap_accuracy,0.4126984126984127,2.0,typestate_checker
9_bc,6,gap_accuracy,0.3703703703703703,2.0,typestate_checker
9_bc,7,gap_accuracy,0.48958333333333337,10.0,typestate_checker
9_bc,8,gap_accuracy,0.44444444444444453,3.0,typestate_checker
9_bc,9,gap_accuracy,0.36666666666666664,2.0,typestate_checker
9_bc,10,gap_accuracy,0.39285714285714285,2.0,typestate_checker
9_bc,1,readability_level_before,2.739130434782609,5.0,typestate_checker
9_bc,2,readability_level_before,3.0,5.0,typestate_checker
9_bc,3,readability_level_before,2.6,2.0,typestate_checker
9_bc,4,readability_level_before,2.0,2.0,typestate_checker
9_bc,5,readability_level_before,2.642857142857143,2.0,typestate_checker
9_bc,6,readability_level_before,2.3333333333333335,2.0,typestate_checker
9_bc,7,readability_level_before,2.9375,10.0,typestate_checker
9_bc,8,readability_level_before,3.0,3.0,typestate_checker
9_bc,9,readability_level_before,2.4,2.0,typestate_checker
9_bc,10,readability_level_before,2.9285714285714284,2.0,typestate_checker
9_bc,1,readability_level_ba,2.717391304347826,5.0,typestate_checker
9_bc,2,readability_level_ba,2.857142857142857,5.0,typestate_checker
9_bc,3,readability_level_ba,2.533333333333333,2.0,typestate_checker
9_bc,4,readability_level_ba,1.96875,2.0,typestate_checker
9_bc,5,readability_level_ba,2.4642857142857144,2.0,typestate_checker
9_bc,6,readability_level_ba,2.1,2.0,typestate_checker
9_bc,7,readability_level_ba,2.8125,10.0,typestate_checker
9_bc,8,readability_level_ba,2.9,3.0,typestate_checker
9_bc,9,readability_level_ba,2.5,2.0,typestate_checker
9_bc,10,readability_level_ba,2.75,2.0,typestate_checker
9_bc,1,time_to_read_complete,143.56804347826088,5.0,typestate_checker
9_bc,2,time_to_read_complete,134.24785714285716,5.0,typestate_checker
9_bc,3,time_to_read_complete,161.12800000000001,2.0,typestate_checker
9_bc,4,time_to_read_complete,188.78187499999999,2.0,typestate_checker
9_bc,5,time_to_read_complete,184.00178571428572,2.0,typestate_checker
9_bc,6,time_to_read_complete,224.49699999999999,2.0,typestate_checker
9_bc,7,time_to_read_complete,106.00562500000001,10.0,typestate_checker
9_bc,8,time_to_read_complete,111.08466666666665,3.0,typestate_checker
9_bc,9,time_to_read_complete,102.94033333333333,2.0,typestate_checker
9_bc,10,time_to_read_complete,200.44,2.0,typestate_checker
9_nc,1,gap_accuracy,0.380952380952381,5.0,typestate_checker
9_nc,2,gap_accuracy,0.3259259259259259,5.0,typestate_checker
9_nc,3,gap_accuracy,0.6507936507936508,2.0,typestate_checker
9_nc,4,gap_accuracy,0.5253623188405797,2.0,typestate_checker
9_nc,5,gap_accuracy,0.4583333333333333,2.0,typestate_checker
9_nc,6,gap_accuracy,0.28148148148148144,2.0,typestate_checker
9_nc,7,gap_accuracy,0.43478260869565216,10.0,typestate_checker
9_nc,8,gap_accuracy,0.5158730158730158,3.0,typestate_checker
9_nc,9,gap_accuracy,0.2777777777777778,2.0,typestate_checker
9_nc,10,gap_accuracy,0.4635416666666667,2.0,typestate_checker
9_nc,1,readability_level_before,2.7142857142857144,5.0,typestate_checker
9_nc,2,readability_level_before,2.466666666666667,5.0,typestate_checker
9_nc,3,readability_level_before,2.2857142857142856,2.0,typestate_checker
9_nc,4,readability_level_before,2.347826086956522,2.0,typestate_checker
9_nc,5,readability_level_before,2.25,2.0,typestate_checker
