experiment,warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,9,False,randomForest_classifier,PBU,auc,0.5442525021054899,0.5252560863348805,0.5372109167749335,0.5264375545414385,-0.0189964157706094,-0.01077336223349501,0.998046875,0.5061728395061729,large
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,7,False,mlp_classifier,PBU,f1,0.8192771084337349,0.8207171314741035,0.8183492208052563,0.8178382002692741,0.0014400230403686098,-0.0005110205359821762,0.3360258843295946,0.0,negligible
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,7,False,mlp_classifier,PBU,precision,0.6959459459459459,0.6959459459459459,0.6956953094193805,0.6966074074726877,0.0,0.0009120980533071643,0.22302977468537194,-0.16326530612244897,small
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,7,False,mlp_classifier,PBU,recall,0.9902912621359224,1.0,0.993527508090615,0.9902912621359224,0.009708737864077555,-0.003236245954692518,0.5,0.0,negligible
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,7,False,mlp_classifier,PBU,auc,0.5,0.5,0.49941969619388976,0.5015029420899331,0.0,0.0020832458960433065,0.22302977468537194,-0.16326530612244897,small
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,2,False,bayes_network,PBU,f1,0.7907764460656592,0.7849615102639296,0.7907764460656592,0.7849615102639296,-0.005814935801729648,-0.005814935801729648,1.0,1.0,large
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,2,False,bayes_network,PBU,precision,0.7117587939698493,0.7085417585773917,0.7117587939698493,0.7085417585773917,-0.0032170353924576567,-0.0032170353924576567,1.0,0.5,large
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,2,False,bayes_network,PBU,recall,0.889967637540453,0.8802588996763754,0.889967637540453,0.8802588996763754,-0.009708737864077666,-0.009708737864077666,1.0,0.5,large
exp5-PBU-feature-set1-NO-SMOTE,warning_sum,set1,2,False,bayes_network,PBU,auc,0.5320529016589302,0.525362340129659,0.5320529016589302,0.525362340129659,-0.006690561529271166,-0.006690561529271166,1.0,0.5,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,SVC,PBU,f1,0.809807601549724,0.7997263818290057,0.809807601549724,0.7997263818290057,-0.010081219720718293,-0.010081219720718293,0.8144533152386513,0.25,small
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,SVC,PBU,precision,0.6956947955149394,0.6981021719393812,0.6956947955149394,0.6981021719393812,0.002407376424441776,0.002407376424441776,0.18554668476134878,-0.75,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,SVC,PBU,recall,0.9692556634304207,0.9385113268608414,0.9692556634304207,0.9385113268608414,-0.03074433656957931,-0.03074433656957931,0.8144533152386513,0.25,small
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,SVC,PBU,auc,0.49941291106018765,0.5043945981941752,0.49941291106018765,0.5043945981941752,0.004981687133987556,0.004981687133987556,0.18554668476134878,-0.75,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,5,False,knn_classifier,PBU,f1,0.7938288920056101,0.7932489451476794,0.7934789745904356,0.7935810860219497,-0.0005799468579307243,0.00010211143151406255,0.40625,0.04,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,5,False,knn_classifier,PBU,precision,0.7004950495049505,0.7014925373134329,0.700358263050952,0.7024209695458714,0.0009974878084824113,0.002062706494919464,0.03125,-0.36,medium
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,5,False,knn_classifier,PBU,recall,0.9158576051779936,0.912621359223301,0.915210355987055,0.9119741100323624,-0.003236245954692629,-0.003236245954692629,0.947970382735536,0.24,small
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,5,False,knn_classifier,PBU,auc,0.5098106038349297,0.5119014043128269,0.5095038878116616,0.5138063340971855,0.0020908004778972256,0.004302446285523898,0.03125,-0.28,small
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,1,False,logistic_regression,PBU,f1,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.0,0.0,0.5,0.0,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,1,False,logistic_regression,PBU,precision,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.0,0.0,0.5,0.0,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,1,False,logistic_regression,PBU,recall,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,1,False,logistic_regression,PBU,auc,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,10,False,randomForest_classifier,PBU,f1,0.8036139472163359,0.800278940027894,0.8022284473111363,0.7992879787458262,-0.0033350071884419297,-0.0029404685653100504,0.9677734375,0.36,medium
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,10,False,randomForest_classifier,PBU,precision,0.7019230769230769,0.702633531370598,0.7026093698028231,0.7033199540595713,0.0007104544475211583,0.0007105842567481924,0.3125,-0.24,small
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,10,False,randomForest_classifier,PBU,recall,0.9385113268608414,0.9255663430420712,0.9349514563106794,0.9258899676375405,-0.012944983818770184,-0.00906148867313894,0.9817320081972382,0.42,medium
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,10,False,randomForest_classifier,PBU,auc,0.5132420627925651,0.5148285249818829,0.5144934093268307,0.5158926298059032,0.0015864621893177944,0.0013992204790724827,0.34765625,-0.12,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,7,False,mlp_classifier,PBU,f1,0.8181818181818182,0.8010899182561307,0.8180665055165411,0.7982350630120584,-0.017091899925687493,-0.019831442504482766,0.9887528643887752,0.7142857142857143,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,7,False,mlp_classifier,PBU,precision,0.6959459459459459,0.691764705882353,0.6962024724901736,0.6904519143342641,-0.004181240063592995,-0.005750558155909524,0.9740435175324909,0.5918367346938775,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,7,False,mlp_classifier,PBU,recall,0.9902912621359224,0.9449838187702264,0.9916782246879335,0.9463707813222376,-0.04530744336569603,-0.04530744336569592,0.9888729375884504,0.7551020408163265,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,7,False,mlp_classifier,PBU,auc,0.5,0.4906212664277181,0.5006144393241169,0.48803382214275925,-0.009378733572281917,-0.012580617181357612,0.9740435175324909,0.5918367346938775,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,bayes_network,PBU,f1,0.7771044989724005,0.7772725294808756,0.7771044989724005,0.7772725294808756,0.00016803050847502554,0.00016803050847502554,0.5,0.0,negligible
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,bayes_network,PBU,precision,0.7011718485402696,0.7142222091596435,0.7011718485402696,0.7142222091596435,0.013050360619373924,0.013050360619373924,0.25,-1.0,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,bayes_network,PBU,recall,0.872168284789644,0.8527508090614886,0.872168284789644,0.8527508090614886,-0.019417475728155442,-0.019417475728155442,1.0,0.5,large
exp6-PBU-feature-set2-NO-SMOTE,warnings_checker_framework,set2,2,False,bayes_network,PBU,auc,0.5100867657715886,0.5356209726384238,0.5100867657715886,0.5356209726384238,0.025534206866835163,0.025534206866835163,0.25,-1.0,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,SVC,PBU,f1,0.809807601549724,0.7988477743701454,0.809807601549724,0.7988477743701454,-0.010959827179578552,-0.010959827179578552,0.8144533152386513,0.25,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,SVC,PBU,precision,0.6956947955149394,0.69771390561546,0.6956947955149394,0.69771390561546,0.0020191101005205825,0.0020191101005205825,0.18554668476134878,-0.75,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,SVC,PBU,recall,0.9692556634304207,0.9368932038834952,0.9692556634304207,0.9368932038834952,-0.032362459546925515,-0.032362459546925515,0.8144533152386513,0.25,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,SVC,PBU,auc,0.49941291106018765,0.5035749260630276,0.49941291106018765,0.5035749260630276,0.004162015002839914,0.004162015002839914,0.18554668476134878,-0.75,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,6,False,knn_classifier,PBU,f1,0.7938503791504374,0.7899297168414656,0.795305525519769,0.7886404058471871,-0.003920662308971812,-0.006665119672581876,0.921875,0.3888888888888889,medium
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,6,False,knn_classifier,PBU,precision,0.7016329151806868,0.6938210469824853,0.7009458017333984,0.6947195016255271,-0.007811868198201566,-0.006226300107871285,0.984375,0.8333333333333334,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,6,False,knn_classifier,PBU,recall,0.9190938511326863,0.9158576051779936,0.9190938511326862,0.9120819848975189,-0.003236245954692629,-0.007011866235167252,0.84375,0.1388888888888889,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,6,False,knn_classifier,PBU,auc,0.5121535734571165,0.4955133478269385,0.5108238504677779,0.497457090441402,-0.01664022563017803,-0.013366760026375879,0.984375,0.8333333333333334,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,1,False,logistic_regression,PBU,f1,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.0,0.0,0.5,0.0,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,1,False,logistic_regression,PBU,precision,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.0,0.0,0.5,0.0,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,1,False,logistic_regression,PBU,recall,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,1,False,logistic_regression,PBU,auc,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,randomForest_classifier,PBU,f1,0.8052482472456717,0.803880850475261,0.8041496864130392,0.8033151934405102,-0.0013673967704106449,-0.0008344929725290218,0.9082846905089109,0.234375,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,randomForest_classifier,PBU,precision,0.7019230769230769,0.7013305649783601,0.7020910131548408,0.7021867652436138,-0.000592511944716767,9.575208877299346e-05,0.5279087433747583,0.109375,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,randomForest_classifier,PBU,recall,0.9401294498381877,0.9401294498381877,0.9409385113268607,0.9385113268608414,0.0,-0.0024271844660193054,0.8973285666649655,0.140625,negligible
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,randomForest_classifier,PBU,auc,0.5132420627925651,0.511868108192804,0.5135110024090721,0.5137001292672896,-0.0013739545997610847,0.000189126858217481,0.52734375,0.15625,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,mlp_classifier,PBU,f1,0.820478405950101,0.8052687014860439,0.8193724011712731,0.8069425775025393,-0.015209704464057117,-0.012429823668733797,0.9850130132067221,0.625,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,mlp_classifier,PBU,precision,0.6959459459459459,0.6950317965023847,0.696182083095112,0.696097961972142,-0.000914149443561274,-8.41211229699601e-05,0.735693937372156,0.3125,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,mlp_classifier,PBU,recall,0.9983818770226538,0.9530744336569579,0.9955501618122977,0.9603559870550161,-0.04530744336569592,-0.03519417475728159,0.9851135618284804,0.625,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,8,False,mlp_classifier,PBU,auc,0.5,0.4979689366786141,0.5005600358422939,0.5001162915956676,-0.0020310633213859175,-0.00044374424662629863,0.7793957402470613,0.3125,small
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,bayes_network,PBU,f1,0.7771044989724005,0.7616342990555024,0.7771044989724005,0.7616342990555024,-0.01547019991689813,-0.01547019991689813,1.0,0.5,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,bayes_network,PBU,precision,0.7011718485402696,0.6926721171000323,0.7011718485402696,0.6926721171000323,-0.008499731440237301,-0.008499731440237301,1.0,1.0,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,bayes_network,PBU,recall,0.872168284789644,0.8462783171521036,0.872168284789644,0.8462783171521036,-0.02588996763754048,-0.02588996763754048,1.0,0.5,large
exp7-PBU-feature-set2-NO-SMOTE,warnings_typestate_checker,set2,2,False,bayes_network,PBU,auc,0.5100867657715886,0.493426954188456,0.5100867657715886,0.493426954188456,-0.016659811583132622,-0.016659811583132622,1.0,1.0,large
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,SVC,PBU,f1,0.809807601549724,0.8070527806130847,0.809807601549724,0.8070527806130847,-0.0027548209366392573,-0.0027548209366392573,0.8144533152386513,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,SVC,PBU,precision,0.6956947955149394,0.6932967139801672,0.6956947955149394,0.6932967139801672,-0.0023980815347721673,-0.0023980815347721673,0.8144533152386513,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,SVC,PBU,recall,0.9692556634304207,0.9660194174757282,0.9692556634304207,0.9660194174757282,-0.003236245954692518,-0.003236245954692518,0.8144533152386513,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,SVC,PBU,auc,0.49941291106018765,0.49403020153945587,0.49941291106018765,0.49403020153945587,-0.0053827095207317766,-0.0053827095207317766,0.8144533152386513,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,5,False,knn_classifier,PBU,f1,0.7938288920056101,0.7938288920056101,0.7934789745904356,0.7945939512622264,0.0,0.001114976671790835,0.23975006109347674,-0.04,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,5,False,knn_classifier,PBU,precision,0.7004950495049505,0.7004950495049505,0.700358263050952,0.7006074864425161,0.0,0.0002492233915641906,0.23975006109347674,-0.12,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,5,False,knn_classifier,PBU,recall,0.9158576051779936,0.9158576051779936,0.915210355987055,0.9177993527508089,0.0,0.0025889967637539035,0.23975006109347674,-0.12,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,5,False,knn_classifier,PBU,auc,0.5098106038349297,0.5098106038349297,0.5095038878116616,0.510053469651566,0.0,0.0005495818399043895,0.23975006109347674,-0.12,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,1,False,logistic_regression,PBU,f1,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.0,0.0,0.5,0.0,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,1,False,logistic_regression,PBU,precision,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.0,0.0,0.5,0.0,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,1,False,logistic_regression,PBU,recall,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,1,False,logistic_regression,PBU,auc,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,negligible
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,7,False,randomForest_classifier,PBU,f1,0.8016643550624134,0.7988826815642458,0.8034807645536262,0.799159573032829,-0.002781673498167603,-0.00432119152079713,0.9609375,0.46938775510204084,medium
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,7,False,randomForest_classifier,PBU,precision,0.7014563106796117,0.6985645933014354,0.7019089697529461,0.6990191997867061,-0.002891717378176284,-0.002889769966240019,0.8515625,0.30612244897959184,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,7,False,randomForest_classifier,PBU,recall,0.9385113268608414,0.9288025889967636,0.9394359685621821,0.932963476652797,-0.009708737864077777,-0.006472491909385147,0.8515625,0.2653061224489796,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,7,False,randomForest_classifier,PBU,auc,0.5121070568188495,0.5057817733121805,0.5130885928611999,0.5066466330347874,-0.006325283506668944,-0.006441959826412491,0.8125,0.30612244897959184,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,8,False,mlp_classifier,PBU,f1,0.8192107493039584,0.8130914371352242,0.8146389146471069,0.8068992967675084,-0.006119312168734181,-0.007739617879598537,0.9085533612100862,0.4375,medium
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,8,False,mlp_classifier,PBU,precision,0.6959459459459459,0.6954500371931565,0.6946356997552504,0.6965193856821175,-0.0004959087527894868,0.0018836859268670514,0.5832831898888379,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,8,False,mlp_classifier,PBU,recall,0.993527508090615,0.9757281553398058,0.985032362459547,0.9599514563106797,-0.017799352750809128,-0.025080906148867266,0.8973285666649655,0.375,medium
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,8,False,mlp_classifier,PBU,auc,0.5,0.49883855298979574,0.4971468163033472,0.5012837368039642,-0.001161447010204264,0.004136920500616981,0.5832831898888379,0.25,small
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,bayes_network,PBU,f1,0.7771044989724005,0.7640785896085567,0.7771044989724005,0.7640785896085567,-0.013025909363843846,-0.013025909363843846,1.0,0.5,large
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,bayes_network,PBU,precision,0.7011718485402696,0.6944755714926042,0.7011718485402696,0.6944755714926042,-0.0066962770476654,-0.0066962770476654,1.0,0.5,large
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,bayes_network,PBU,recall,0.872168284789644,0.8495145631067962,0.872168284789644,0.8495145631067962,-0.02265372168284785,-0.02265372168284785,1.0,0.5,large
exp8-PBU-feature-set2-NO-SMOTE,warnings_infer,set2,2,False,bayes_network,PBU,auc,0.5100867657715886,0.496918150302603,0.5100867657715886,0.496918150302603,-0.013168615468985623,-0.013168615468985623,1.0,0.5,large
exp9-PBU-feature-set2-NO-SMOTE,warnings_openjml,set2,2,False,SVC,PBU,f1,0.809807601549724,0.7937404899353026,0.809807601549724,0.7937404899353026,-0.016067111614421425,-0.016067111614421425,0.8144533152386513,0.25,small
exp9-PBU-feature-set2-NO-SMOTE,warnings_openjml,set2,2,False,SVC,PBU,precision,0.6956947955149394,0.6967793390207183,0.6956947955149394,0.6967793390207183,0.0010845435057789121,0.0010845435057789121,0.18554668476134878,-0.75,large
exp9-PBU-feature-set2-NO-SMOTE,warnings_openjml,set2,2,False,SVC,PBU,recall,0.9692556634304207,0.9255663430420712,0.9692556634304207,0.9255663430420712,-0.043689320388349495,-0.043689320388349495,0.8144533152386513,0.25,small
exp9-PBU-feature-set2-NO-SMOTE,warnings_openjml,set2,2,False,SVC,PBU,auc,0.49941291106018765,0.501646688994653,0.49941291106018765,0.501646688994653,0.0022337779344653863,0.0022337779344653863,0.18554668476134878,-0.75,large
