Experiment,use_SMOTE,metric,model,target,#best hyperparameters,wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp74-PBU-feature-set3-SMOTE,True,diff_recall,mlp_classifier,PBU,2,1.0,1.0,large
exp74-PBU-feature-set3-SMOTE,True,diff_auc,mlp_classifier,PBU,2,0.5,0.0,negligible
exp74-PBU-feature-set3-SMOTE,True,diff_f1,bayes_network,PBU,2,1.0,1.0,large
exp74-PBU-feature-set3-SMOTE,True,diff_precision,bayes_network,PBU,2,0.5,0.0,negligible
exp74-PBU-feature-set3-SMOTE,True,diff_recall,bayes_network,PBU,2,1.0,1.0,large
exp74-PBU-feature-set3-SMOTE,True,diff_auc,bayes_network,PBU,2,0.75,0.5,large
exp75-PBU-feature-set3-SMOTE,True,diff_f1,SVC,PBU,4,0.125,-0.25,small
exp75-PBU-feature-set3-SMOTE,True,diff_precision,SVC,PBU,4,0.8125,0.0,negligible
exp75-PBU-feature-set3-SMOTE,True,diff_recall,SVC,PBU,4,0.0625,-0.25,small
exp75-PBU-feature-set3-SMOTE,True,diff_auc,SVC,PBU,4,0.6875,0.0,negligible
exp75-PBU-feature-set3-SMOTE,True,diff_f1,knn_classifier,PBU,7,0.015625,-0.3469387755102041,medium
exp75-PBU-feature-set3-SMOTE,True,diff_precision,knn_classifier,PBU,7,0.015625,-0.7551020408163265,large
exp75-PBU-feature-set3-SMOTE,True,diff_recall,knn_classifier,PBU,7,0.017143983986795872,-0.2653061224489796,small
exp75-PBU-feature-set3-SMOTE,True,diff_auc,knn_classifier,PBU,7,0.015625,-0.7142857142857143,large
exp75-PBU-feature-set3-SMOTE,True,diff_f1,logistic_regression,PBU,5,1.0,1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_precision,logistic_regression,PBU,5,1.0,0.44,medium
exp75-PBU-feature-set3-SMOTE,True,diff_recall,logistic_regression,PBU,5,1.0,1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_auc,logistic_regression,PBU,5,1.0,0.92,large
exp75-PBU-feature-set3-SMOTE,True,diff_f1,randomForest_classifier,PBU,10,0.9970392314879256,0.43,medium
exp75-PBU-feature-set3-SMOTE,True,diff_precision,randomForest_classifier,PBU,10,0.9927835880305791,0.57,large
exp75-PBU-feature-set3-SMOTE,True,diff_recall,randomForest_classifier,PBU,10,0.9960791642205493,0.35,medium
exp75-PBU-feature-set3-SMOTE,True,diff_auc,randomForest_classifier,PBU,10,0.9970703125,0.56,large
exp75-PBU-feature-set3-SMOTE,True,diff_f1,mlp_classifier,PBU,2,nan,-1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_precision,mlp_classifier,PBU,2,nan,-1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_recall,mlp_classifier,PBU,2,1.0,1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_auc,mlp_classifier,PBU,2,0.5,0.0,negligible
exp75-PBU-feature-set3-SMOTE,True,diff_f1,bayes_network,PBU,2,1.0,1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_precision,bayes_network,PBU,2,0.5,0.0,negligible
exp75-PBU-feature-set3-SMOTE,True,diff_recall,bayes_network,PBU,2,1.0,1.0,large
exp75-PBU-feature-set3-SMOTE,True,diff_auc,bayes_network,PBU,2,0.75,0.5,large
exp76-PBU-feature-set4-SMOTE,True,diff_f1,SVC,PBU,2,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_precision,SVC,PBU,2,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_recall,SVC,PBU,2,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_auc,SVC,PBU,2,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_f1,knn_classifier,PBU,5,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_precision,knn_classifier,PBU,5,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_recall,knn_classifier,PBU,5,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_auc,knn_classifier,PBU,5,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_f1,logistic_regression,PBU,4,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_precision,logistic_regression,PBU,4,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_recall,logistic_regression,PBU,4,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_auc,logistic_regression,PBU,4,0.5,0.0,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,PBU,9,0.58984375,0.08641975308641975,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,PBU,9,0.150390625,-0.38271604938271603,medium
exp76-PBU-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,PBU,9,0.6823553405823966,0.1111111111111111,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,PBU,9,0.150390625,-0.35802469135802467,medium
exp76-PBU-feature-set4-SMOTE,True,diff_f1,mlp_classifier,PBU,4,0.3125,-0.5,large
exp76-PBU-feature-set4-SMOTE,True,diff_precision,mlp_classifier,PBU,4,0.8193447857369107,0.1875,small
exp76-PBU-feature-set4-SMOTE,True,diff_recall,mlp_classifier,PBU,4,0.1875,-0.5,large
exp76-PBU-feature-set4-SMOTE,True,diff_auc,mlp_classifier,PBU,4,0.4269616496435334,-0.125,negligible
exp76-PBU-feature-set4-SMOTE,True,diff_f1,bayes_network,PBU,2,0.25,-0.5,large
exp76-PBU-feature-set4-SMOTE,True,diff_precision,bayes_network,PBU,2,0.25,-0.5,large
exp76-PBU-feature-set4-SMOTE,True,diff_recall,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp76-PBU-feature-set4-SMOTE,True,diff_auc,bayes_network,PBU,2,0.25,-0.5,large
exp77-PBU-feature-set4-SMOTE,True,diff_f1,SVC,PBU,2,0.5,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_precision,SVC,PBU,2,0.5,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_recall,SVC,PBU,2,0.5,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_auc,SVC,PBU,2,0.5,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_f1,knn_classifier,PBU,6,0.22904411735790503,-0.08333333333333333,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_precision,knn_classifier,PBU,6,0.22904411735790503,-0.027777777777777776,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_recall,knn_classifier,PBU,6,0.2618042821861254,-0.08333333333333333,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_auc,knn_classifier,PBU,6,0.22904411735790503,-0.08333333333333333,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_f1,logistic_regression,PBU,4,0.09873303667900934,-0.25,small
exp77-PBU-feature-set4-SMOTE,True,diff_precision,logistic_regression,PBU,4,0.9012669633209907,0.25,small
exp77-PBU-feature-set4-SMOTE,True,diff_recall,logistic_regression,PBU,4,0.09873303667900934,-0.3125,small
exp77-PBU-feature-set4-SMOTE,True,diff_auc,logistic_regression,PBU,4,0.9012669633209907,0.25,small
exp77-PBU-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,PBU,10,0.75390625,0.08,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,PBU,10,0.3125,-0.24,small
exp77-PBU-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,PBU,10,0.8690587026025871,0.1,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,PBU,10,0.24609375,-0.26,small
exp77-PBU-feature-set4-SMOTE,True,diff_f1,mlp_classifier,PBU,4,nan,-1.0,large
exp77-PBU-feature-set4-SMOTE,True,diff_precision,mlp_classifier,PBU,4,nan,0.125,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_recall,mlp_classifier,PBU,4,0.3125,-0.5,large
exp77-PBU-feature-set4-SMOTE,True,diff_auc,mlp_classifier,PBU,4,0.5730383503564667,0.25,small
exp77-PBU-feature-set4-SMOTE,True,diff_f1,bayes_network,PBU,2,0.75,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_precision,bayes_network,PBU,2,0.75,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_recall,bayes_network,PBU,2,0.75,0.0,negligible
exp77-PBU-feature-set4-SMOTE,True,diff_auc,bayes_network,PBU,2,0.75,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_f1,SVC,PBU,2,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_precision,SVC,PBU,2,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_recall,SVC,PBU,2,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_auc,SVC,PBU,2,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_f1,knn_classifier,PBU,5,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_precision,knn_classifier,PBU,5,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_recall,knn_classifier,PBU,5,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_auc,knn_classifier,PBU,5,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_f1,logistic_regression,PBU,4,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_precision,logistic_regression,PBU,4,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_recall,logistic_regression,PBU,4,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_auc,logistic_regression,PBU,4,0.5,0.0,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,PBU,9,0.58984375,0.012345679012345678,negligible
exp78-PBU-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,PBU,9,0.326171875,-0.35802469135802467,medium
exp78-PBU-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,PBU,9,0.71484375,0.14814814814814814,small
exp78-PBU-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,PBU,9,0.326171875,-0.3333333333333333,medium
exp78-PBU-feature-set4-SMOTE,True,diff_f1,mlp_classifier,PBU,4,0.3125,-0.5,large
exp78-PBU-feature-set4-SMOTE,True,diff_precision,mlp_classifier,PBU,4,0.8193447857369107,0.4375,medium
exp78-PBU-feature-set4-SMOTE,True,diff_recall,mlp_classifier,PBU,4,0.1875,-0.5,large
exp78-PBU-feature-set4-SMOTE,True,diff_auc,mlp_classifier,PBU,4,0.5730383503564667,0.25,small
exp78-PBU-feature-set4-SMOTE,True,diff_f1,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp78-PBU-feature-set4-SMOTE,True,diff_precision,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp78-PBU-feature-set4-SMOTE,True,diff_recall,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp78-PBU-feature-set4-SMOTE,True,diff_auc,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp79-PBU-feature-set4-SMOTE,True,diff_f1,SVC,PBU,2,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_precision,SVC,PBU,2,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_recall,SVC,PBU,2,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_auc,SVC,PBU,2,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_f1,knn_classifier,PBU,5,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_precision,knn_classifier,PBU,5,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_recall,knn_classifier,PBU,5,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_auc,knn_classifier,PBU,5,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_f1,logistic_regression,PBU,4,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_precision,logistic_regression,PBU,4,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_recall,logistic_regression,PBU,4,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_auc,logistic_regression,PBU,4,0.22484589898444546,-0.0625,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,PBU,9,0.962890625,0.30864197530864196,small
exp79-PBU-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,PBU,9,0.455078125,-0.06172839506172839,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,PBU,9,0.935546875,0.3333333333333333,medium
exp79-PBU-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,PBU,9,0.455078125,-0.13580246913580246,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_f1,mlp_classifier,PBU,4,nan,-1.0,large
exp79-PBU-feature-set4-SMOTE,True,diff_precision,mlp_classifier,PBU,4,nan,-0.25,small
exp79-PBU-feature-set4-SMOTE,True,diff_recall,mlp_classifier,PBU,4,0.3125,-0.5,large
exp79-PBU-feature-set4-SMOTE,True,diff_auc,mlp_classifier,PBU,4,0.09873303667900934,-0.25,small
exp79-PBU-feature-set4-SMOTE,True,diff_f1,bayes_network,PBU,2,0.75,0.5,large
exp79-PBU-feature-set4-SMOTE,True,diff_precision,bayes_network,PBU,2,0.5,0.0,negligible
exp79-PBU-feature-set4-SMOTE,True,diff_recall,bayes_network,PBU,2,1.0,0.5,large
exp79-PBU-feature-set4-SMOTE,True,diff_auc,bayes_network,PBU,2,0.5,0.0,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_f1,SVC,PBU,3,0.2071080891212626,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_precision,SVC,PBU,3,0.2071080891212626,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_recall,SVC,PBU,3,0.5,0.0,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_auc,SVC,PBU,3,0.2071080891212626,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_f1,knn_classifier,PBU,6,0.11777945996203976,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_precision,knn_classifier,PBU,6,0.11777945996203976,-0.05555555555555555,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_recall,knn_classifier,PBU,6,0.11777945996203976,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_auc,knn_classifier,PBU,6,0.11777945996203976,-0.1111111111111111,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_f1,logistic_regression,PBU,4,0.09873303667900934,-0.25,small
exp80-PBU-feature-set4-SMOTE,True,diff_precision,logistic_regression,PBU,4,0.9012669633209907,0.125,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_recall,logistic_regression,PBU,4,0.09873303667900934,-0.3125,small
exp80-PBU-feature-set4-SMOTE,True,diff_auc,logistic_regression,PBU,4,0.9012669633209907,0.125,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,PBU,10,0.34765625,-0.06,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,PBU,10,0.0322265625,-0.38,medium
exp80-PBU-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,PBU,10,0.3993657099672085,-0.02,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,PBU,10,0.0322265625,-0.38,medium
exp80-PBU-feature-set4-SMOTE,True,diff_f1,mlp_classifier,PBU,4,nan,-0.875,large
exp80-PBU-feature-set4-SMOTE,True,diff_precision,mlp_classifier,PBU,4,nan,-0.25,small
exp80-PBU-feature-set4-SMOTE,True,diff_recall,mlp_classifier,PBU,4,0.3125,-0.375,medium
exp80-PBU-feature-set4-SMOTE,True,diff_auc,mlp_classifier,PBU,4,0.09873303667900934,-0.25,small
exp80-PBU-feature-set4-SMOTE,True,diff_f1,bayes_network,PBU,2,0.75,0.0,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_precision,bayes_network,PBU,2,0.5,0.0,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_recall,bayes_network,PBU,2,0.75,0.0,negligible
exp80-PBU-feature-set4-SMOTE,True,diff_auc,bayes_network,PBU,2,0.5,0.0,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,SVC,ABU50,3,0.25,-0.1111111111111111,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,SVC,ABU50,3,0.75,0.1111111111111111,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,SVC,ABU50,3,0.09072460386071024,-0.2222222222222222,small
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,SVC,ABU50,3,0.75,0.1111111111111111,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,knn_classifier,ABU50,6,0.018015843109116775,-0.19444444444444445,small
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,knn_classifier,ABU50,6,0.416967707044276,-0.19444444444444445,small
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,knn_classifier,ABU50,6,0.029237630782826433,-0.1388888888888889,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,knn_classifier,ABU50,6,0.1042064018420743,-0.1388888888888889,negligible
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,logistic_regression,ABU50,6,0.1035802244557304,-0.3333333333333333,medium
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,logistic_regression,ABU50,6,0.14658872978225573,-0.16666666666666666,small
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,logistic_regression,ABU50,6,0.029237630782826433,-0.3333333333333333,medium
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,logistic_regression,ABU50,6,0.1035802244557304,-0.2222222222222222,small
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,randomForest_classifier,ABU50,9,0.09625878621823569,-0.345679012345679,medium
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,randomForest_classifier,ABU50,9,0.0290120099731107,-0.5679012345679012,large
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,randomForest_classifier,ABU50,9,0.2030582391097785,-0.19753086419753085,small
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,randomForest_classifier,ABU50,9,0.04860054415311736,-0.5925925925925926,large
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,mlp_classifier,ABU50,7,0.921875,0.2653061224489796,small
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,mlp_classifier,ABU50,7,0.34375,-0.3877551020408163,medium
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,mlp_classifier,ABU50,7,0.890625,0.30612244897959184,small
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,mlp_classifier,ABU50,7,0.2890625,-0.42857142857142855,medium
exp81-ABU50-feature-set1-SMOTE,True,diff_f1,bayes_network,ABU50,1,0.5,-1.0,large
exp81-ABU50-feature-set1-SMOTE,True,diff_precision,bayes_network,ABU50,1,1.0,1.0,large
exp81-ABU50-feature-set1-SMOTE,True,diff_recall,bayes_network,ABU50,1,0.5,-1.0,large
exp81-ABU50-feature-set1-SMOTE,True,diff_auc,bayes_network,ABU50,1,1.0,1.0,large
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,SVC,ABU50,3,0.875,0.1111111111111111,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,SVC,ABU50,3,1.0,0.5555555555555556,large
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,SVC,ABU50,3,0.625,0.1111111111111111,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,SVC,ABU50,3,1.0,0.5555555555555556,large
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,knn_classifier,ABU50,7,0.9694495347802241,0.16326530612244897,small
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,knn_classifier,ABU50,7,0.5,-0.04081632653061224,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,knn_classifier,ABU50,7,0.9694495347802241,0.20408163265306123,small
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,knn_classifier,ABU50,7,0.8464930509830875,0.12244897959183673,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,logistic_regression,ABU50,5,0.9112350737939232,0.08,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,logistic_regression,ABU50,5,0.5,0.0,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,logistic_regression,ABU50,5,0.9112350737939232,0.08,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,logistic_regression,ABU50,5,0.7051807241867165,0.08,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,randomForest_classifier,ABU50,9,0.5,0.04938271604938271,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,randomForest_classifier,ABU50,9,0.27680849598289026,-0.24691358024691357,small
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,randomForest_classifier,ABU50,9,0.9226153973614883,0.13580246913580246,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,randomForest_classifier,ABU50,9,0.4063518430642181,-0.2716049382716049,small
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,mlp_classifier,ABU50,10,nan,0.0,negligible
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,mlp_classifier,ABU50,10,nan,-0.58,large
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,mlp_classifier,ABU50,10,0.9814453125,0.55,large
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,mlp_classifier,ABU50,10,0.0966796875,-0.22,small
exp82-ABU50-feature-set1-SMOTE,True,diff_f1,bayes_network,ABU50,1,1.0,1.0,large
exp82-ABU50-feature-set1-SMOTE,True,diff_precision,bayes_network,ABU50,1,1.0,1.0,large
exp82-ABU50-feature-set1-SMOTE,True,diff_recall,bayes_network,ABU50,1,1.0,1.0,large
exp82-ABU50-feature-set1-SMOTE,True,diff_auc,bayes_network,ABU50,1,1.0,1.0,large
exp83-ABU50-feature-set1-SMOTE,True,diff_f1,SVC,ABU50,2,0.18554668476134878,-0.25,small
exp83-ABU50-feature-set1-SMOTE,True,diff_precision,SVC,ABU50,2,0.18554668476134878,-0.25,small
exp83-ABU50-feature-set1-SMOTE,True,diff_recall,SVC,ABU50,2,0.8144533152386513,0.25,small
exp83-ABU50-feature-set1-SMOTE,True,diff_auc,SVC,ABU50,2,0.18554668476134878,-0.25,small
exp83-ABU50-feature-set1-SMOTE,True,diff_f1,knn_classifier,ABU50,4,0.9012669633209907,0.125,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_precision,knn_classifier,ABU50,4,0.4269616496435334,-0.125,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_recall,knn_classifier,ABU50,4,0.9012669633209907,0.125,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_auc,knn_classifier,ABU50,4,0.4269616496435334,0.0,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_f1,logistic_regression,ABU50,6,0.5,0.05555555555555555,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_precision,logistic_regression,ABU50,6,0.8534112702177443,0.05555555555555555,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_recall,logistic_regression,ABU50,6,0.26354462843276905,-0.027777777777777776,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_auc,logistic_regression,ABU50,6,0.8534112702177443,0.05555555555555555,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_f1,randomForest_classifier,ABU50,9,0.5,0.12345679012345678,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_precision,randomForest_classifier,ABU50,9,0.8203125,0.24691358024691357,small
exp83-ABU50-feature-set1-SMOTE,True,diff_recall,randomForest_classifier,ABU50,9,0.5,-0.06172839506172839,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_auc,randomForest_classifier,ABU50,9,0.71484375,0.2345679012345679,small
exp83-ABU50-feature-set1-SMOTE,True,diff_f1,mlp_classifier,ABU50,8,0.3203125,-0.09375,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_precision,mlp_classifier,ABU50,8,0.15625,-0.625,large
exp83-ABU50-feature-set1-SMOTE,True,diff_recall,mlp_classifier,ABU50,8,0.52734375,-0.015625,negligible
exp83-ABU50-feature-set1-SMOTE,True,diff_auc,mlp_classifier,ABU50,8,0.09765625,-0.65625,large
